sample_id,start_time,end_time,peak_time,peak_flux,energy,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,param_20,param_21,param_22,param_23,param_24
276,0.306063934632269,0.4498272692250129,0.07936592912928209,0.2321669372350033,0.08049358964855367,0.23976321136257983,0.6465858184833282,0.027908926588794576,0.29237150390200506,0.03696187806081891,0.5742623200025749,0.5855465918068234,0.07429377129290587,0.2121129985430079,0.0658599357309001,0.7022047759069652,0.45783311417900463,0.02957742238339635,0.12830646663873324,0.08387456433543886,0.6517568972348158,0.4996813379194558,0.07055340192173197,0.09187796685659273,0.038592755480688315
277,0.7715929323442665,0.27671111563845713,0.06597659754625211,0.16127129144117797,0.03333366445599113,0.5302919347523916,0.27845174761105607,0.07971911421240607,0.08008843865973038,0.06194337354628207,0.7806339791735235,0.6129091711525947,0.09798698357527878,0.11598810960446614,0.008545020168836638,0.5576432372138075,0.2663992852171948,0.012368828260175472,0.14683590868088658,0.09844974087343901,0.6510239813587892,0.248389250227592,0.05947467811309191,0.16635057631628752,0.05459085241826048
278,0.6824859463359872,0.6552809465666415,0.06010734324217346,0.2978478680220734,0.013518524274974887,0.32247004223933307,0.7401809955583287,0.09792536707252751,0.11066674574202624,0.0821423887129365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.7586629782276377,0.7003327325599373,0.03473507817436704,0.2819312936894193,0.03135144859923441,0.43923554519333197,0.6127344032080105,0.02165045596764053,0.14291793964374472,0.07469146553330362,0.69601756096043,0.4481574237302036,0.08857529274045524,0.17822550160034673,0.09217156430510712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.39074237019831104,0.5506476175084369,0.018554479111576337,0.08242246474857186,0.031210619554946063,0.48452376237570827,0.6198819064242121,0.06943063185292768,0.07718831662208332,0.036964894164000305,0.9364439731868432,0.33097165562753816,0.06772181984114284,0.22506430969776564,0.050970760320969005,0.9810063436601111,0.7986661200533203,0.012220228683445166,0.0846808085739434,0.07111683028627014,0.0,0.0,0.0,0.0,0.0
281,0.8199858797701036,0.25318494907678757,0.054897303459070686,0.09930080449066898,0.021480432615270474,0.8953453398563629,0.6194043872999335,0.06888994073019027,0.1276652388951493,0.07617263462057733,0.6462194846589027,0.7859405435537254,0.010498641799820794,0.23164124995218,0.059090314117003745,0.527174997712633,0.46477038911754287,0.027549167100499296,0.14429878284073588,0.035531293311764967,0.0,0.0,0.0,0.0,0.0
282,0.8400874275974954,0.6970880036367351,0.053492794879732464,0.20219246124939472,0.0854569864447658,0.31760884625007296,0.6953897530156119,0.07675301274653319,0.2741495781608666,0.020936256078532157,0.9976256494294238,0.678258581185919,0.08429146343970564,0.17365342663743755,0.010190529383614989,0.685315961557249,0.6531249429294086,0.055153963363607235,0.2620052706424903,0.02321401930632009,0.0,0.0,0.0,0.0,0.0
283,0.6163309885729246,0.38579213707792964,0.03965327163148619,0.2207907442292576,0.01256869686641542,0.45341746506691216,0.2444524098242365,0.07742937762880651,0.10110922320661771,0.016218237618790633,0.48168575406966596,0.6776334597854188,0.03658394714211305,0.25363226920980075,0.05649497647946843,0.8049925632761352,0.352547670792527,0.09353588041662714,0.15780353631815403,0.059451668559357684,0.0,0.0,0.0,0.0,0.0
284,0.3602546779330662,0.4684148012181506,0.058577281198648704,0.2306731396859647,0.022750383164168688,0.8734802059041473,0.5635029547101625,0.0931866242000806,0.14075712848284072,0.06548993718781247,0.9514248103043508,0.7743359687392959,0.0755135195304428,0.19336525609747796,0.09228736985315017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.6146339541127717,0.6814603787680145,0.08283815989706497,0.14700738709757,0.09800287410723868,0.9171111234741931,0.7361917275815779,0.039341206875426624,0.17054942102273835,0.07819980602030108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.6102970245658701,0.4691391596355223,0.09252023253391457,0.15295409971935753,0.013912468692478353,0.9589012997913542,0.2521166192330753,0.05282915483541989,0.24884526675876856,0.05966910828523221,0.28511188370006324,0.35400576947953255,0.09898916683412708,0.14594363444296377,0.03071662150620874,0.6633584424296274,0.4742690948607192,0.06794727950162471,0.16089436333529156,0.04458328982139431,0.0,0.0,0.0,0.0,0.0
287,0.695926274661495,0.7396713769313548,0.08594423337782392,0.0871527782763674,0.08073269883982731,0.4525925165313052,0.7034839251647114,0.035268985887708555,0.17585461345665693,0.09953850189952906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.8462590731402979,0.4692241520802248,0.01139717338900794,0.08483755389840981,0.09461342506554932,0.2609462795849396,0.785099652087401,0.04476666321365439,0.1591103088434484,0.046831532787240164,0.23872625561872962,0.5000834005566888,0.029758705574353117,0.1324387686872634,0.09809875628559266,0.2526387757302353,0.5048983029770936,0.09862474650022335,0.24561075900824691,0.031604666929113824,0.0,0.0,0.0,0.0,0.0
289,0.5625835347491923,0.443469833624339,0.06754668280854985,0.09903375394030071,0.08984803702859866,0.4861853142622125,0.5232106185976442,0.08616892925468346,0.29171777435797225,0.08735132479315194,0.43670895113296226,0.26641146571186025,0.03810634495812212,0.23966064083545702,0.09706954055238726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.34902043276877825,0.7366206315324948,0.08496092998585454,0.06375048911804286,0.038908186896830954,0.9767365213810277,0.73929788388127,0.07765604238548851,0.2765035254056905,0.013913130356407323,0.6539557422033498,0.4346792600220273,0.08390014862476348,0.11877813388677737,0.06137427382048293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.26127622957186186,0.3646137813003265,0.08392303572314176,0.07573829691005267,0.019742187453483818,0.9899015991184914,0.6907863886974024,0.057428055190400985,0.09440940577102107,0.09084941744364139,0.7254665387145933,0.24218220924029665,0.04245831805790826,0.2206826653701649,0.09244765210787627,0.9037069089905985,0.4876910716646318,0.07330421861476391,0.1682687904556036,0.013059351831025202,0.40610838648382064,0.2747798057969519,0.012131626169945927,0.20423617681769873,0.04938254623658848
292,0.8521350857891572,0.5467221807382554,0.08375155840498671,0.15064325299479836,0.020779208992313815,0.9524030565064521,0.6639038772931458,0.022244236274158027,0.15770579618819947,0.053269785592414055,0.9047614589470017,0.5233745640789831,0.022113281226293382,0.23301061828563047,0.0614190809814803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.31165674280073796,0.7945600783019378,0.010738100757821535,0.06762435661372952,0.0023770069445724685,0.3372813780173264,0.6786376671649637,0.01980244906924046,0.19291901734643252,0.052267912686854684,0.47110931610712536,0.3054063340125679,0.07568327163385893,0.10420474485960872,0.021568859480806148,0.25823807901573964,0.2905657883453434,0.06042250691727311,0.23358131821711203,0.06421283832628587,0.5184738771685861,0.6186540335259267,0.08538118090614631,0.1299030020565985,0.026765077522006867
294,0.5676593256349187,0.5644105795348888,0.09339772021615925,0.22311715863943193,0.0202579501267237,0.46501996737475076,0.2538254632430743,0.030833330178411028,0.053487591871508824,0.013487079535777081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.623912863374412,0.3662042552594076,0.09969661443566737,0.2508767914245764,0.04988360842429379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.47366572057126766,0.28048088989348396,0.0365744682907044,0.15691092401212325,0.0344624589960559,0.8767668630739183,0.4142897300560047,0.01475368918610301,0.060576694845999215,0.09079842557304982,0.913307076683292,0.4117291444961557,0.09099567457539855,0.15513949267129862,0.016919004525352454,0.419776385267812,0.2556050440454639,0.02292403650646035,0.11719002543696787,0.07707213659087982,0.0,0.0,0.0,0.0,0.0
297,0.5244889497315699,0.40778124294146845,0.013441140735297938,0.2624271401143925,0.06630152123343722,0.23075153068265408,0.7375315712487525,0.04089999614860119,0.29434874042555204,0.04157715091683639,0.858044146983048,0.7077589495322274,0.06628847492086885,0.25467002189672217,0.06269357745596364,0.5704592302736744,0.2966242139955483,0.049656914788633905,0.24684925653966178,0.020883385920441058,0.0,0.0,0.0,0.0,0.0
298,0.7600586137039522,0.4151290818963875,0.08018450023905682,0.13612364262901067,0.030896175125903882,0.48637321841957837,0.7811372804723098,0.01895407292224533,0.29843821616996413,0.023800111435676032,0.2455293869319186,0.7273314058047213,0.021622999515337346,0.2343062855447428,0.04208507218289434,0.8766251849317805,0.759337123527686,0.05217646904635754,0.14621972687806545,0.04652384367496946,0.9180021844461095,0.7759682095296836,0.0970968083175776,0.2746623009719333,0.03509328562028276
299,0.7535016276416728,0.38471712598507596,0.07992469559046103,0.2271946241920787,0.0796959799850705,0.7159126583406252,0.5859769983868376,0.053740805114372334,0.06740566927987295,0.04396351611698495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.6201735789706899,0.38507664320469814,0.0393451402054063,0.07867250584685336,0.06874766267773218,0.8517785025242472,0.5408449119667151,0.031944321999068964,0.08882803892316142,0.022400879765909012,0.25278026180336194,0.24727845384318684,0.08455172409352933,0.21184136425467787,0.03170284068314318,0.37512221940534696,0.6018201982862383,0.04814040104349472,0.07003003973953888,0.03671389497808784,0.9778212753978239,0.7479743445900857,0.07186236611311855,0.08724791103494046,0.023336745234926362
301,0.8718494545780393,0.3831100246344997,0.01472502993559668,0.20737861674580144,0.0886894911411947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.36856685604977496,0.5224167012330404,0.021221581559557282,0.18167760943656786,0.09946636379394187,0.7267234099874438,0.21173064715124565,0.07564415181639558,0.17986562243794135,0.02793697056960445,0.4547011911163944,0.310140945490634,0.021067887812576805,0.10974494398935329,0.023391574342859912,0.6825621479283903,0.462277025517802,0.02673511756105891,0.08433155720610049,0.04717686542446769,0.2679041697229456,0.21657893506200526,0.0663410925613422,0.23813504422321152,0.043551832032241916
303,0.21766116249570883,0.4058621653321274,0.01372126047399522,0.2243823143066015,0.08659864641820338,0.5783472414246009,0.431483687322372,0.015546830201404885,0.19106745393032148,0.03469584246500423,0.7556098482188258,0.36801592843844694,0.050521930402387026,0.2010048205126066,0.037155581544483895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.7106164223934639,0.6337892038729209,0.03611897552628941,0.2927317869836042,0.03302948532505686,0.6534436676381952,0.4159015462911628,0.0703221844388091,0.07333063143279635,0.004790496416008372,0.36097605778526587,0.41039091264420713,0.011293539145662232,0.05026223201933304,0.057217761030916484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.32919588940465516,0.30337108978504757,0.08606004257565489,0.05300541866107976,0.04810262563950484,0.7845887923085304,0.5475857911556556,0.019460496399131475,0.18037698755859055,0.06178267740226967,0.6898270503991679,0.31364269270877504,0.040575232602456365,0.22688173954216867,0.08761339976474264,0.4368350450563265,0.572414100029291,0.061111889644072104,0.12937934529421385,0.09406232295969451,0.9479906627543968,0.6274790833155297,0.021362045955870573,0.25494314341297614,0.09594246242975038
306,0.6562699620708814,0.6432618733889721,0.04298077666564454,0.17922499217525156,0.05806410654630603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.24044528899189546,0.7946250042343252,0.01073747764979438,0.1646351500555076,0.08443925866031675,0.804481266603422,0.7078215242774322,0.07452058837195678,0.1252718333950894,0.09006381042369785,0.7560357218806855,0.6343406150563278,0.08703190843140758,0.075760035896437,0.04486010606692266,0.7007027412165983,0.3569082882439465,0.0306589767881474,0.08892249902107623,0.09539027449929154,0.0,0.0,0.0,0.0,0.0
308,0.23543157523464242,0.3567524989000442,0.06956676327238757,0.17308516096272003,0.060621164681154305,0.3426683504815333,0.6094675190664967,0.05784236766022703,0.20493099681265503,0.06988649195241507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.48453877990011396,0.21371468049099954,0.05271655005077051,0.13928813838452692,0.04310282586607425,0.6186709963505944,0.7457042060652792,0.04997499886112203,0.27017990574689266,0.020114208315313232,0.20148135485264912,0.23833737742020628,0.08468879030502288,0.08837625146454002,0.09686703392997426,0.6833472158533627,0.21731062675084886,0.03548525372627226,0.2594177643042587,0.011470107037952149,0.0,0.0,0.0,0.0,0.0
310,0.9536402655722638,0.21619721927801983,0.07203685781640802,0.27856563400799783,0.06802743298896045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.3221131604183543,0.7822776423136304,0.05150514466562205,0.13784671019720607,0.08367663456206653,0.27351589852148495,0.4988901402397822,0.0758597876971613,0.28921904108920293,0.0002465265117913007,0.4001704765617124,0.3645636886264849,0.028029465234105308,0.13975456623075144,0.08819705410507646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.9248344379246665,0.6777295044476737,0.09399148884656829,0.2607308497642615,0.07329054681690754,0.9322212917162167,0.510519231382532,0.07723822816156685,0.12089745777406637,0.06362610610895923,0.22738179504526165,0.49762524874851866,0.049064314715605926,0.1413422395118078,0.09838706744989442,0.4663358095128615,0.25853292501481934,0.02823896280310427,0.19196224723741023,0.0382490777974801,0.9177458953309889,0.3269502156848426,0.07512728114685144,0.1899607837521381,0.0971457627153097
313,0.790479511838341,0.35120592090031777,0.0758784751142969,0.14338431011122627,0.06812938241877058,0.2824069970617751,0.42334150228663026,0.04190879828517484,0.27407896620143396,0.04996254147181857,0.7417000853256632,0.6071391931879573,0.07897694587711679,0.18901787536546782,0.07116093342738448,0.6488648872768652,0.7204175831316262,0.059837792712841786,0.0637281281749598,0.02672890622253258,0.0,0.0,0.0,0.0,0.0
314,0.5334453619860893,0.6308305604196178,0.029787965105319864,0.05887328362249754,0.04852214688534076,0.3095803367205724,0.22935243554106213,0.05479513690533449,0.07470697938729053,0.04203850396337092,0.21940769980469313,0.22228402974945194,0.01901813182624263,0.1683102069344909,0.05140619552370271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.21920445146776696,0.5033056427203573,0.09999913528890297,0.2035672714713686,0.06937431367862183,0.20892537221272667,0.695872793157831,0.03996096791744437,0.07631792838469063,0.035054970728002545,0.3092282859439974,0.26492997885797653,0.04982503628323657,0.29804039033465063,0.03934585916862602,0.7141482753384463,0.599636163796117,0.061752562250697064,0.22664478720870496,0.003278514446300496,0.0,0.0,0.0,0.0,0.0
316,0.9297851208736256,0.4989329005474749,0.018510419682214996,0.256093619629078,0.05751960286781389,0.7662543097410908,0.6415974834202842,0.07071342443709194,0.07525191646920883,0.018040697077641978,0.7880130740222486,0.44159528823600336,0.043710679780670995,0.06498663833232347,0.05059184171056161,0.4228048040319986,0.3913980483700573,0.08461796172573788,0.1673180561940067,0.0656076497657318,0.0,0.0,0.0,0.0,0.0
317,0.911290103134297,0.694217190194023,0.08895767892398791,0.13094278707551116,0.001730266339663289,0.6392686439606756,0.3520267587512691,0.03819564061174681,0.2740337457413987,0.008063776818470992,0.7903328061069193,0.3990132296480611,0.07719283342603366,0.28445319439895517,0.007120207323275918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.9037173739480882,0.5681277110391182,0.020000261231311836,0.10458302289686906,0.04745951476695296,0.804434482045153,0.4506235154025846,0.07649071230689888,0.24380780713615707,0.0016678148690538854,0.26056310896576645,0.6969404373450467,0.05750907259452554,0.22995695457636012,0.01727400660104028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.22608687705818822,0.41494759698040395,0.08951701474244639,0.07744026539635741,0.09457560544205595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.24111807384169445,0.2947767588069581,0.0225934262610939,0.17266957270423772,0.021420790188054085,0.4191804434737785,0.7038946793899288,0.033674746775207653,0.25639758632216897,0.06291412119377703,0.983119889289666,0.2768578057401415,0.034355258413476406,0.156463586910095,0.06326869524562559,0.27548698125378723,0.785211358798481,0.06577437844252801,0.17013117141223122,0.01660408910969442,0.6135181255042057,0.7536593218422942,0.05079776118344714,0.09109538081408884,0.08722342005375817
321,0.22618549243180014,0.627998177120962,0.07524323445516694,0.13383026095942785,0.09515234516002223,0.3513110048438519,0.4504650494468261,0.04810204179649981,0.2852068954746512,0.04983546236349432,0.9606930586246882,0.24063340186305288,0.06504715738217604,0.21736716604811462,0.08072515119181989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.794458737450396,0.5612344707893698,0.07286559642455914,0.20833369194134077,0.0779008103871072,0.24495985443197404,0.66125408260662,0.0767184481051712,0.050423559973399465,0.08906149384655582,0.9100798354003525,0.35203333312015206,0.04645799066435028,0.1653662919710457,0.0374570460899172,0.6497297684184407,0.4324037390722851,0.0864967893116793,0.10660916326941987,0.04164715429745916,0.2290878505752521,0.6433516920891573,0.09866912604337331,0.1597974472891157,0.051460044113746065
323,0.21317349166214827,0.7267462797525188,0.07206610181348924,0.06637797280461145,0.017922884805607355,0.2328783784146781,0.6031856315243068,0.017533310911987877,0.2969957088586146,0.03609739140281537,0.42462564285846494,0.5479896807619611,0.016714259030761743,0.2916818070672802,0.0425621918911174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.7978554147839962,0.6306541094274227,0.022075863208990777,0.24196214327973842,0.015170268400347343,0.3302645695563995,0.747060998317175,0.03249644909814576,0.21882984725789523,0.05370989924008166,0.23975502803849774,0.5722664996971608,0.042846404718986694,0.18588602203687382,0.026605926935168046,0.9403895262655186,0.7458361439803747,0.02921944679714572,0.12195707001526844,0.08683897508538967,0.3862318947702969,0.5811219451837567,0.06998698423197439,0.29240833777965886,0.09656266912057868
325,0.21605557318275936,0.7420409234469363,0.04431130924467709,0.16912792184923953,0.004434630973710729,0.8323424840957938,0.22794461088217113,0.08769231404180865,0.27668307020368316,0.0701598241820764,0.5643566362838551,0.7022005290242335,0.0857636513578832,0.05229357526762356,0.025071933441840635,0.9033074688875906,0.47474555985557565,0.017099523364410226,0.22353431647519878,0.060395666217639116,0.9632782725585993,0.5582340226651418,0.04795516584892875,0.29619656152226875,0.04471265573910495
326,0.2682663061878861,0.2890084060787273,0.04419479336751062,0.15424782881872617,0.017425960957064092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.719600266884922,0.3034393816636201,0.0681476002675962,0.274542279822644,0.05938443055330253,0.6655621675981087,0.23303396752908712,0.08264198946494208,0.1967756348257761,0.053349527107436304,0.897947154922808,0.6103216195601018,0.023810813348705242,0.08935255006328315,0.007004392204098032,0.26476887278498573,0.42767956201741975,0.05392354687626548,0.2832085972781104,0.02371559214731114,0.0,0.0,0.0,0.0,0.0
328,0.5298069923079072,0.23030199536252635,0.08682642625192,0.2939046371357859,0.06655095186244205,0.28680834096089414,0.5274225137396047,0.08434854939664987,0.15632755601285903,0.012226403822275633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.21965696621131806,0.518259029440215,0.09327599099809648,0.24242783977032234,0.09411521777944098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.6534920740368093,0.38819991868145853,0.09020630694056762,0.16931863580169887,0.02904944141795801,0.8255305086545526,0.6019481410373758,0.014671673225595008,0.17234467890768035,0.0573046103311817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.6707769109278092,0.35475280205186005,0.07208150121083633,0.09757273576137578,0.06967567331235726,0.7109666401360588,0.28743534138003857,0.06444136022015243,0.23906648126098556,0.016840488208106973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.3294147866989632,0.5168719553180932,0.036745651055642606,0.2370994772329107,0.006700944945013932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.32491197238142777,0.6272452506984871,0.07180068703321588,0.06816283483910553,0.003114832748793761,0.595381781840921,0.7913627397598102,0.0705248827787699,0.1903564024277351,0.008881701536217179,0.3940236784271067,0.3219864826627536,0.029510726975495997,0.09789737983825493,0.09456461046553073,0.6565732345793434,0.5179380367691422,0.02374758985918357,0.22683160769984145,0.08767825133044053,0.0,0.0,0.0,0.0,0.0
334,0.7571977745297631,0.22128927618755134,0.021241034754445866,0.2863937622693174,0.08943077085762413,0.8635651473880082,0.6385654398429612,0.029121098509120237,0.13677843399984652,0.0969816390788462,0.33946208565701064,0.2567502534804682,0.011633894459960535,0.23776962118913764,0.06260441876949888,0.3227007180669106,0.38503787601739736,0.05060788957901006,0.1480663230966,0.012687069631323556,0.8977666711470886,0.49939918550837986,0.09216099861222131,0.1809106378984192,0.044283880509318446
335,0.7147747212187767,0.21205591216904315,0.09407246085031155,0.2439865169608859,0.05081993630886642,0.7999430758571111,0.2712621022254119,0.028662573222889634,0.05228744313026755,0.08272788102430162,0.21610802473999594,0.7699322926816121,0.010681506015291503,0.20049933177708845,0.04502038973392711,0.5104610877160993,0.5934662663805239,0.08270126372224701,0.1999470811928898,0.08220560276086439,0.3718393891887183,0.32476029522029853,0.049039592612118564,0.22508231828062347,0.008624240991520293
336,0.8188677015713839,0.7388772243449053,0.025309201021121462,0.14029970209961073,0.009321748415758979,0.6916813968639173,0.3283056423103218,0.04446678226161052,0.29717890076617104,0.06317974686346199,0.7256887842366522,0.6620795296419935,0.06365761341359945,0.06994724380043067,0.06752426153426673,0.4742737371282504,0.7931313155948916,0.08556547512319877,0.07423283795298972,0.027451528737446152,0.0,0.0,0.0,0.0,0.0
337,0.22303516185846767,0.244548856215183,0.05982968225941519,0.09109166927898694,0.04004447963010757,0.589867020643799,0.4649582649311876,0.0523584481195954,0.18404682099906094,0.03750370567612907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.4345440646607155,0.5505996259110117,0.09288403355583653,0.17460596850924232,0.07976143650101504,0.3295671663592901,0.23181171021545283,0.0951057128217691,0.1788171049372866,0.01498616721636331,0.5464354677843177,0.30621439381007076,0.07932529776986601,0.1610752823431742,0.08549767310385778,0.9107738580715479,0.355409604986881,0.07092579342714438,0.28979477723568303,0.06907940644081664,0.3641377784261641,0.7595145351519637,0.014917907352051292,0.13127039115260536,0.08858917593397446
339,0.864061050682648,0.3349687700577453,0.06479349841305725,0.0632937706813999,0.04485129893599448,0.9244010763852577,0.26550865958242814,0.07338767991134564,0.22850121417933544,0.08683101187391339,0.9461942217652823,0.519819632118877,0.04465617603093504,0.13064805484962416,0.040974750922967075,0.6672814417167809,0.6859948351144349,0.07391380770046448,0.09543878922910122,0.071653195127206,0.6840553239934333,0.4576172067773397,0.03530984043594477,0.21786376095324028,0.08453010294850305
340,0.32610081013074216,0.7126933497835442,0.03012481290525716,0.06765405695645262,0.03917814285202479,0.5347862648947848,0.5457581354845963,0.07092706467575005,0.2573853693946738,0.03431117947724153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.7567348027686316,0.29058697030174263,0.048749582058154314,0.2180059126689875,0.057056520119221625,0.3747264281218583,0.7999283393015584,0.02875197405268321,0.2409413143691721,0.06268911289177746,0.23871519374999073,0.28244779670165765,0.07497964347431682,0.12972261924148137,0.07967802593642571,0.9124389517861178,0.3224041254865915,0.020121749626927442,0.08559491620396238,0.014402005052578682,0.0,0.0,0.0,0.0,0.0
342,0.48666548969757173,0.33993542569429785,0.04875984788218451,0.20556384781782938,0.016817966960879772,0.9508995640401048,0.2760821443461242,0.038532765922299234,0.275584032672626,0.07782434069391915,0.8083596600025371,0.4115068966801509,0.050789822686867346,0.2606055285804419,0.06374467263962508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.31958231516869706,0.3928984494747422,0.08709454596016768,0.15387127105171117,0.009057337733480842,0.32136274851603236,0.5610396520604815,0.018713293651171328,0.2936387050316203,0.02750989654753079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.28544733949524015,0.5834969940772012,0.01970694153878931,0.27774389010810685,0.08365214240940488,0.6453997892059866,0.3803105810411996,0.011864484013260053,0.14448674103172693,0.022296360637220125,0.6210128653585061,0.7563985072538559,0.07243987975839382,0.28448417892856254,0.015034034501396731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.3978169737940648,0.7163141135401057,0.08385024796254795,0.282394131518784,0.008732763986952519,0.7603891293916005,0.2125205991320851,0.08722976818908791,0.1350623026356308,0.02489792582319569,0.3019988292057758,0.5720039457291065,0.0811200988784431,0.24770094293379558,0.0860932978096605,0.2808431688246536,0.7029889391130058,0.04410361074970747,0.21513940568725787,0.02175571866327446,0.7851219426964966,0.3680723355513218,0.07549736269394088,0.09902269239968355,0.08968003676357092
346,0.8054434008233662,0.2634257705658693,0.05593853367205917,0.11994243728907121,0.047303600730186884,0.3270550931371317,0.7880437000937892,0.012338605339502274,0.14025958077961692,0.06704588673437155,0.5036621229817411,0.668982828186421,0.04843598612881122,0.1367530848266727,0.03989303882284448,0.8619945532398219,0.333240376651441,0.03279489612636751,0.21780144094488418,0.029261667937531634,0.5025908901051365,0.2980521455547894,0.06437919342222027,0.20769288385044765,0.08996708459600639
347,0.29924762959331536,0.6241697470829997,0.06634706053571116,0.10808867884662206,0.018335212408345715,0.8226451422479897,0.43183888111324836,0.012076807902021125,0.1745139681071758,0.0012198779787921388,0.8193884913487761,0.687689904258607,0.024386786276047193,0.09645772724063996,0.07012871865266063,0.2906412870564771,0.6019241814535761,0.09639253193399394,0.28633841660731046,0.006588976669510027,0.48324434831365776,0.26363230646601554,0.02631167638359084,0.10529792511340118,0.09703186204755536
348,0.29130873316445566,0.6864304195795943,0.09516324324941809,0.273500731160638,0.09936192529195155,0.9378187327327676,0.6943520913096719,0.09526262428690792,0.12566122467431767,0.03577179636336623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.976231322146754,0.326870381936277,0.08922361523873128,0.0826688562715107,0.002575769079953061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.39283722686081834,0.6582957953225126,0.09933323261063139,0.06917175936862845,0.05710476675055414,0.8630466957820302,0.750126591187775,0.033697757594739315,0.20822218616997828,0.05047582044678348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
